27 дек. 2022 09:14:55,717  INFO StartLogger - Initializing fields for data and materialized properties
27 дек. 2022 09:14:55,736  INFO StartLogger - Looking for recursions in abstract actions / properties
27 дек. 2022 09:14:55,761  INFO StartLogger - Finalizing navigator elements
27 дек. 2022 09:14:55,761  INFO StartLogger - Setup property policy
27 дек. 2022 09:14:55,762  INFO StartLogger - Setup reset files
27 дек. 2022 09:14:55,762  INFO StartLogger - Setup drill-down
27 дек. 2022 09:14:55,767  INFO StartLogger - Initializing reflection events
27 дек. 2022 09:14:55,767  INFO StartLogger - Initializing indices
27 дек. 2022 09:14:55,767  INFO StartLogger - Finalizing tables
27 дек. 2022 09:14:55,844  INFO StartLogger - Setup action policy
27 дек. 2022 09:14:55,844  INFO StartLogger - Showing dependencies
27 дек. 2022 09:14:56,386  INFO StartLogger - Error starting server, server will be stopped.
27 дек. 2022 09:14:56,387  INFO StartLogger - Server is stopping...
27 дек. 2022 09:14:56,387  INFO StartLogger - Logics instance is stopping...
27 дек. 2022 09:14:56,387  INFO StartLogger - Logics instance has stopped...
27 дек. 2022 09:14:56,389  INFO StartLogger - Server has stopped...
27 дек. 2022 09:20:03,207  INFO StartLogger - Server is starting...
27 дек. 2022 09:20:04,352  INFO StartLogger - Logics instance is starting...
27 дек. 2022 09:20:04,393  INFO StartLogger - Initializing BusinessLogics
27 дек. 2022 09:20:04,401  INFO StartLogger - Initializing localizer
27 дек. 2022 09:20:04,402  INFO StartLogger - Initializing string literals data
27 дек. 2022 09:20:04,402  INFO StartLogger - Creating modules
27 дек. 2022 09:20:04,762  INFO StartLogger - Initializing dependencies
27 дек. 2022 09:20:04,943  INFO StartLogger - Initializing modules order
27 дек. 2022 09:20:04,945  INFO StartLogger - Initializing metacodes and classes
27 дек. 2022 09:20:05,449  INFO StartLogger - Initializing object class
27 дек. 2022 09:20:05,454  INFO StartLogger - Initializing tables
27 дек. 2022 09:20:05,543  INFO StartLogger - Initializing class tables
27 дек. 2022 09:20:05,643  INFO StartLogger - Initializing full tables with one key
27 дек. 2022 09:20:05,645  INFO StartLogger - Initializing main logic
27 дек. 2022 09:20:05,656  INFO StartLogger - Initializing main logic for module : #1 of 42 System (actual: 1)
27 дек. 2022 09:20:06,264  INFO StartLogger - Initializing main logic for module : #2 of 42 HockeyStats (actual: 16)
27 дек. 2022 09:20:06,265  INFO StartLogger - Initializing main logic for module : #4 of 42 Integration (actual: 27)
27 дек. 2022 09:20:06,265  INFO StartLogger - Initializing main logic for module : #6 of 42 Image (actual: 18)
27 дек. 2022 09:20:06,265  INFO StartLogger - Initializing main logic for module : #5 of 42 Time (actual: 2)
27 дек. 2022 09:20:06,266  INFO StartLogger - Initializing main logic for module : #7 of 42 Sound (actual: 34)
27 дек. 2022 09:20:06,264  INFO StartLogger - Initializing main logic for module : #3 of 42 DefaultData (actual: 13)
27 дек. 2022 09:20:06,268  INFO StartLogger - Initializing main logic for module : #11 of 42 OpenCV (actual: 40)
27 дек. 2022 09:20:06,267  INFO StartLogger - Initializing main logic for module : #10 of 42 MasterData (actual: 6)
27 дек. 2022 09:20:06,267  INFO StartLogger - Initializing main logic for module : #9 of 42 Printer (actual: 17)
27 дек. 2022 09:20:06,267  INFO StartLogger - Initializing main logic for module : #8 of 42 Com (actual: 31)
27 дек. 2022 09:20:06,268  INFO StartLogger - Initializing main logic for module : #12 of 42 ProcessUtils (actual: 35)
27 дек. 2022 09:20:06,283  INFO StartLogger - Initializing main logic for module : #13 of 42 Numerator (actual: 19)
27 дек. 2022 09:20:06,394  INFO StartLogger - Initializing main logic for module : #14 of 42 Authentication (actual: 3)
27 дек. 2022 09:20:06,394  INFO StartLogger - Initializing main logic for module : #15 of 42 Utils (actual: 7)
27 дек. 2022 09:20:06,480  INFO StartLogger - Initializing main logic for module : #16 of 42 Geo (actual: 36)
27 дек. 2022 09:20:06,480  INFO StartLogger - Initializing main logic for module : #17 of 42 I18n (actual: 30)
27 дек. 2022 09:20:06,481  INFO StartLogger - Initializing main logic for module : #18 of 42 Excel (actual: 25)
27 дек. 2022 09:20:06,483  INFO StartLogger - Initializing main logic for module : #19 of 42 Hierarchy (actual: 24)
27 дек. 2022 09:20:06,485  INFO StartLogger - Initializing main logic for module : #20 of 42 Schedule (actual: 41)
27 дек. 2022 09:20:06,485  INFO StartLogger - Initializing main logic for module : #21 of 42 Fax (actual: 42)
27 дек. 2022 09:20:06,646  INFO StartLogger - Initializing main logic for module : #22 of 42 Document (actual: 20)
27 дек. 2022 09:20:06,646  INFO StartLogger - Initializing main logic for module : #23 of 42 Historizable (actual: 23)
27 дек. 2022 09:20:06,646  INFO StartLogger - Initializing main logic for module : #24 of 42 ProcessMonitor (actual: 21)
27 дек. 2022 09:20:06,646  INFO StartLogger - Initializing main logic for module : #25 of 42 Reflection (actual: 4)
27 дек. 2022 09:20:06,821  INFO StartLogger - Initializing main logic for module : #26 of 42 SystemEvents (actual: 5)
27 дек. 2022 09:20:06,821  INFO StartLogger - Initializing main logic for module : #27 of 42 Messenger (actual: 32)
27 дек. 2022 09:20:06,821  INFO StartLogger - Initializing main logic for module : #28 of 42 Email (actual: 9)
27 дек. 2022 09:20:06,839  INFO StartLogger - Initializing main logic for module : #29 of 42 Skype (actual: 38)
27 дек. 2022 09:20:06,840  INFO StartLogger - Initializing main logic for module : #32 of 42 Slack (actual: 39)
27 дек. 2022 09:20:06,840  INFO StartLogger - Initializing main logic for module : #31 of 42 Telegram (actual: 33)
27 дек. 2022 09:20:06,840  INFO StartLogger - Initializing main logic for module : #30 of 42 Viber (actual: 37)
27 дек. 2022 09:20:06,923  INFO StartLogger - Initializing main logic for module : #33 of 42 Security (actual: 10)
27 дек. 2022 09:20:06,923  INFO StartLogger - Initializing main logic for module : #34 of 42 Word (actual: 8)
27 дек. 2022 09:20:07,109  INFO StartLogger - Initializing main logic for module : #35 of 42 Service (actual: 11)
27 дек. 2022 09:20:07,241  INFO StartLogger - Initializing main logic for module : #36 of 42 Eval (actual: 29)
27 дек. 2022 09:20:07,241  INFO StartLogger - Initializing main logic for module : #37 of 42 Profiler (actual: 26)
27 дек. 2022 09:20:07,241  INFO StartLogger - Initializing main logic for module : #38 of 42 SQLUtils (actual: 22)
27 дек. 2022 09:20:07,241  INFO StartLogger - Initializing main logic for module : #39 of 42 Scheduler (actual: 12)
27 дек. 2022 09:20:07,241  INFO StartLogger - Initializing main logic for module : #40 of 42 Chat (actual: 28)
27 дек. 2022 09:20:07,308  INFO StartLogger - Initializing main logic for module : #41 of 42 SchedulerDefaultData (actual: 14)
27 дек. 2022 09:20:07,313  INFO StartLogger - Initializing main logic for module : #42 of 42 Backup (actual: 15)
27 дек. 2022 09:20:07,364  INFO StartLogger - Finalizing classes
27 дек. 2022 09:20:07,364  INFO StartLogger - Checking for duplicate elements
27 дек. 2022 09:20:07,364  INFO StartLogger - Finalizing groups
27 дек. 2022 09:20:07,390  INFO StartLogger - Filling implicit cases
27 дек. 2022 09:20:07,390  INFO StartLogger - Initializing abstract properties
27 дек. 2022 09:20:07,390  INFO StartLogger - Finalizing abstract actions
27 дек. 2022 09:20:07,441  INFO StartLogger - Initializing class aggr props
27 дек. 2022 09:20:07,441  INFO StartLogger - Initializing fields for data and materialized properties
27 дек. 2022 09:20:07,441  INFO StartLogger - Checking abstract
27 дек. 2022 09:20:07,455  INFO StartLogger - Looking for recursions in abstract actions / properties
27 дек. 2022 09:20:07,480  INFO StartLogger - Finalizing navigator elements
27 дек. 2022 09:20:07,481  INFO StartLogger - Setup property policy
27 дек. 2022 09:20:07,481  INFO StartLogger - Setup reset files
27 дек. 2022 09:20:07,481  INFO StartLogger - Setup drill-down
27 дек. 2022 09:20:07,482  INFO StartLogger - Initializing reflection events
27 дек. 2022 09:20:07,483  INFO StartLogger - Initializing indices
27 дек. 2022 09:20:07,483  INFO StartLogger - Finalizing tables
27 дек. 2022 09:20:07,561  INFO StartLogger - Setup action policy
27 дек. 2022 09:20:07,561  INFO StartLogger - Showing dependencies
27 дек. 2022 09:20:08,098  INFO StartLogger - Error starting server, server will be stopped.
27 дек. 2022 09:20:08,098  INFO StartLogger - Server is stopping...
27 дек. 2022 09:20:08,098  INFO StartLogger - Logics instance is stopping...
27 дек. 2022 09:20:08,099  INFO StartLogger - Logics instance has stopped...
27 дек. 2022 09:20:08,100  INFO StartLogger - Server has stopped...
27 дек. 2022 09:27:47,125  INFO StartLogger - Server is starting...
27 дек. 2022 09:27:48,058  INFO StartLogger - Logics instance is starting...
27 дек. 2022 09:27:48,089  INFO StartLogger - Initializing BusinessLogics
27 дек. 2022 09:27:48,096  INFO StartLogger - Initializing string literals data
27 дек. 2022 09:27:48,096  INFO StartLogger - Creating modules
27 дек. 2022 09:27:48,096  INFO StartLogger - Initializing localizer
27 дек. 2022 09:27:48,392  INFO StartLogger - Initializing dependencies
27 дек. 2022 09:27:48,510  INFO StartLogger - Initializing modules order
27 дек. 2022 09:27:48,513  INFO StartLogger - Initializing metacodes and classes
27 дек. 2022 09:27:48,905  INFO StartLogger - Initializing object class
27 дек. 2022 09:27:48,908  INFO StartLogger - Initializing tables
27 дек. 2022 09:27:48,981  INFO StartLogger - Initializing class tables
27 дек. 2022 09:27:49,047  INFO StartLogger - Initializing full tables with one key
27 дек. 2022 09:27:49,048  INFO StartLogger - Initializing main logic
27 дек. 2022 09:27:49,056  INFO StartLogger - Initializing main logic for module : #1 of 42 System (actual: 1)
27 дек. 2022 09:27:49,510  INFO StartLogger - Initializing main logic for module : #2 of 42 Image (actual: 18)
27 дек. 2022 09:27:49,510  INFO StartLogger - Initializing main logic for module : #3 of 42 Printer (actual: 17)
27 дек. 2022 09:27:49,510  INFO StartLogger - Initializing main logic for module : #7 of 42 Com (actual: 31)
27 дек. 2022 09:27:49,510  INFO StartLogger - Initializing main logic for module : #8 of 42 OpenCV (actual: 40)
27 дек. 2022 09:27:49,510  INFO StartLogger - Initializing main logic for module : #6 of 42 MasterData (actual: 6)
27 дек. 2022 09:27:49,510  INFO StartLogger - Initializing main logic for module : #5 of 42 Time (actual: 2)
27 дек. 2022 09:27:49,511  INFO StartLogger - Initializing main logic for module : #10 of 42 Sound (actual: 34)
27 дек. 2022 09:27:49,510  INFO StartLogger - Initializing main logic for module : #4 of 42 DefaultData (actual: 13)
27 дек. 2022 09:27:49,511  INFO StartLogger - Initializing main logic for module : #9 of 42 HockeyStats (actual: 16)
27 дек. 2022 09:27:49,512  INFO StartLogger - Initializing main logic for module : #11 of 42 Integration (actual: 27)
27 дек. 2022 09:27:49,513  INFO StartLogger - Initializing main logic for module : #12 of 42 ProcessUtils (actual: 35)
27 дек. 2022 09:27:49,524  INFO StartLogger - Initializing main logic for module : #13 of 42 Numerator (actual: 19)
27 дек. 2022 09:27:49,613  INFO StartLogger - Initializing main logic for module : #14 of 42 Utils (actual: 7)
27 дек. 2022 09:27:49,613  INFO StartLogger - Initializing main logic for module : #15 of 42 Authentication (actual: 3)
27 дек. 2022 09:27:49,681  INFO StartLogger - Initializing main logic for module : #16 of 42 Schedule (actual: 41)
27 дек. 2022 09:27:49,681  INFO StartLogger - Initializing main logic for module : #17 of 42 I18n (actual: 30)
27 дек. 2022 09:27:49,681  INFO StartLogger - Initializing main logic for module : #18 of 42 Excel (actual: 25)
27 дек. 2022 09:27:49,681  INFO StartLogger - Initializing main logic for module : #20 of 42 Fax (actual: 42)
27 дек. 2022 09:27:49,681  INFO StartLogger - Initializing main logic for module : #21 of 42 Hierarchy (actual: 24)
27 дек. 2022 09:27:49,681  INFO StartLogger - Initializing main logic for module : #19 of 42 Geo (actual: 36)
27 дек. 2022 09:27:49,804  INFO StartLogger - Initializing main logic for module : #22 of 42 Historizable (actual: 23)
27 дек. 2022 09:27:49,804  INFO StartLogger - Initializing main logic for module : #23 of 42 Document (actual: 20)
27 дек. 2022 09:27:49,804  INFO StartLogger - Initializing main logic for module : #24 of 42 Reflection (actual: 4)
27 дек. 2022 09:27:49,804  INFO StartLogger - Initializing main logic for module : #25 of 42 ProcessMonitor (actual: 21)
27 дек. 2022 09:27:49,933  INFO StartLogger - Initializing main logic for module : #26 of 42 Email (actual: 9)
27 дек. 2022 09:27:49,933  INFO StartLogger - Initializing main logic for module : #27 of 42 SystemEvents (actual: 5)
27 дек. 2022 09:27:49,933  INFO StartLogger - Initializing main logic for module : #28 of 42 Messenger (actual: 32)
27 дек. 2022 09:27:49,948  INFO StartLogger - Initializing main logic for module : #29 of 42 Viber (actual: 37)
27 дек. 2022 09:27:49,948  INFO StartLogger - Initializing main logic for module : #30 of 42 Telegram (actual: 33)
27 дек. 2022 09:27:49,949  INFO StartLogger - Initializing main logic for module : #31 of 42 Skype (actual: 38)
27 дек. 2022 09:27:49,950  INFO StartLogger - Initializing main logic for module : #32 of 42 Slack (actual: 39)
27 дек. 2022 09:27:50,033  INFO StartLogger - Initializing main logic for module : #33 of 42 Word (actual: 8)
27 дек. 2022 09:27:50,033  INFO StartLogger - Initializing main logic for module : #34 of 42 Security (actual: 10)
27 дек. 2022 09:27:50,176  INFO StartLogger - Initializing main logic for module : #35 of 42 Service (actual: 11)
27 дек. 2022 09:27:50,301  INFO StartLogger - Initializing main logic for module : #36 of 42 Chat (actual: 28)
27 дек. 2022 09:27:50,301  INFO StartLogger - Initializing main logic for module : #37 of 42 Profiler (actual: 26)
27 дек. 2022 09:27:50,301  INFO StartLogger - Initializing main logic for module : #38 of 42 Scheduler (actual: 12)
27 дек. 2022 09:27:50,301  INFO StartLogger - Initializing main logic for module : #40 of 42 SQLUtils (actual: 22)
27 дек. 2022 09:27:50,301  INFO StartLogger - Initializing main logic for module : #39 of 42 Eval (actual: 29)
27 дек. 2022 09:27:50,351  INFO StartLogger - Initializing main logic for module : #41 of 42 SchedulerDefaultData (actual: 14)
27 дек. 2022 09:27:50,356  INFO StartLogger - Initializing main logic for module : #42 of 42 Backup (actual: 15)
27 дек. 2022 09:27:50,402  INFO StartLogger - Finalizing classes
27 дек. 2022 09:27:50,402  INFO StartLogger - Finalizing groups
27 дек. 2022 09:27:50,402  INFO StartLogger - Checking for duplicate elements
27 дек. 2022 09:27:50,427  INFO StartLogger - Filling implicit cases
27 дек. 2022 09:27:50,428  INFO StartLogger - Finalizing abstract actions
27 дек. 2022 09:27:50,428  INFO StartLogger - Initializing abstract properties
27 дек. 2022 09:27:50,474  INFO StartLogger - Initializing class aggr props
27 дек. 2022 09:27:50,474  INFO StartLogger - Checking abstract
27 дек. 2022 09:27:50,474  INFO StartLogger - Initializing fields for data and materialized properties
27 дек. 2022 09:27:50,485  INFO StartLogger - Looking for recursions in abstract actions / properties
27 дек. 2022 09:27:50,510  INFO StartLogger - Finalizing navigator elements
27 дек. 2022 09:27:50,510  INFO StartLogger - Setup property policy
27 дек. 2022 09:27:50,510  INFO StartLogger - Setup reset files
27 дек. 2022 09:27:50,512  INFO StartLogger - Setup drill-down
27 дек. 2022 09:27:50,519  INFO StartLogger - Initializing reflection events
27 дек. 2022 09:27:50,519  INFO StartLogger - Initializing indices
27 дек. 2022 09:27:50,519  INFO StartLogger - Finalizing tables
27 дек. 2022 09:27:50,573  INFO StartLogger - Setup action policy
27 дек. 2022 09:27:50,574  INFO StartLogger - Showing dependencies
27 дек. 2022 09:27:50,983  INFO StartLogger - Error starting server, server will be stopped.
27 дек. 2022 09:27:50,983  INFO StartLogger - Server is stopping...
27 дек. 2022 09:27:50,983  INFO StartLogger - Logics instance is stopping...
27 дек. 2022 09:27:50,983  INFO StartLogger - Logics instance has stopped...
27 дек. 2022 09:27:50,985  INFO StartLogger - Server has stopped...
27 дек. 2022 10:34:36,167  INFO StartLogger - Server is starting...
27 дек. 2022 10:34:37,238  INFO StartLogger - Logics instance is starting...
27 дек. 2022 10:34:37,278  INFO StartLogger - Initializing BusinessLogics
27 дек. 2022 10:34:37,285  INFO StartLogger - Initializing string literals data
27 дек. 2022 10:34:37,285  INFO StartLogger - Initializing localizer
27 дек. 2022 10:34:37,285  INFO StartLogger - Creating modules
27 дек. 2022 10:34:37,646  INFO StartLogger - Initializing dependencies
27 дек. 2022 10:34:37,816  INFO StartLogger - Initializing modules order
27 дек. 2022 10:34:37,819  INFO StartLogger - Initializing metacodes and classes
27 дек. 2022 10:34:38,330  INFO StartLogger - Initializing object class
27 дек. 2022 10:34:38,334  INFO StartLogger - Initializing tables
27 дек. 2022 10:34:38,439  INFO StartLogger - Initializing class tables
27 дек. 2022 10:34:38,526  INFO StartLogger - Initializing full tables with one key
27 дек. 2022 10:34:38,528  INFO StartLogger - Initializing main logic
27 дек. 2022 10:34:38,539  INFO StartLogger - Initializing main logic for module : #1 of 42 System (actual: 1)
27 дек. 2022 10:34:39,158  INFO StartLogger - Initializing main logic for module : #2 of 42 OpenCV (actual: 40)
27 дек. 2022 10:34:39,159  INFO StartLogger - Initializing main logic for module : #5 of 42 HockeyStats (actual: 16)
27 дек. 2022 10:34:39,158  INFO StartLogger - Initializing main logic for module : #3 of 42 DefaultData (actual: 13)
27 дек. 2022 10:34:39,159  INFO StartLogger - Initializing main logic for module : #4 of 42 MasterData (actual: 6)
27 дек. 2022 10:34:39,160  INFO StartLogger - Initializing main logic for module : #7 of 42 Printer (actual: 17)
27 дек. 2022 10:34:39,160  INFO StartLogger - Initializing main logic for module : #6 of 42 Image (actual: 18)
27 дек. 2022 10:34:39,162  INFO StartLogger - Initializing main logic for module : #8 of 42 Com (actual: 31)
27 дек. 2022 10:34:39,162  INFO StartLogger - Initializing main logic for module : #9 of 42 Sound (actual: 34)
27 дек. 2022 10:34:39,165  INFO StartLogger - Initializing main logic for module : #10 of 42 Integration (actual: 27)
27 дек. 2022 10:34:39,166  INFO StartLogger - Initializing main logic for module : #11 of 42 ProcessUtils (actual: 35)
27 дек. 2022 10:34:39,170  INFO StartLogger - Initializing main logic for module : #12 of 42 Time (actual: 2)
27 дек. 2022 10:34:39,189  INFO StartLogger - Initializing main logic for module : #13 of 42 Numerator (actual: 19)
27 дек. 2022 10:34:39,313  INFO StartLogger - Initializing main logic for module : #14 of 42 Utils (actual: 7)
27 дек. 2022 10:34:39,313  INFO StartLogger - Initializing main logic for module : #15 of 42 Authentication (actual: 3)
27 дек. 2022 10:34:39,405  INFO StartLogger - Initializing main logic for module : #16 of 42 Hierarchy (actual: 24)
27 дек. 2022 10:34:39,405  INFO StartLogger - Initializing main logic for module : #17 of 42 Geo (actual: 36)
27 дек. 2022 10:34:39,405  INFO StartLogger - Initializing main logic for module : #18 of 42 I18n (actual: 30)
27 дек. 2022 10:34:39,405  INFO StartLogger - Initializing main logic for module : #21 of 42 Schedule (actual: 41)
27 дек. 2022 10:34:39,405  INFO StartLogger - Initializing main logic for module : #19 of 42 Fax (actual: 42)
27 дек. 2022 10:34:39,405  INFO StartLogger - Initializing main logic for module : #20 of 42 Excel (actual: 25)
27 дек. 2022 10:34:39,574  INFO StartLogger - Initializing main logic for module : #22 of 42 Historizable (actual: 23)
27 дек. 2022 10:34:39,574  INFO StartLogger - Initializing main logic for module : #23 of 42 Reflection (actual: 4)
27 дек. 2022 10:34:39,575  INFO StartLogger - Initializing main logic for module : #24 of 42 ProcessMonitor (actual: 21)
27 дек. 2022 10:34:39,575  INFO StartLogger - Initializing main logic for module : #25 of 42 Document (actual: 20)
27 дек. 2022 10:34:39,730  INFO StartLogger - Initializing main logic for module : #26 of 42 SystemEvents (actual: 5)
27 дек. 2022 10:34:39,730  INFO StartLogger - Initializing main logic for module : #27 of 42 Messenger (actual: 32)
27 дек. 2022 10:34:39,730  INFO StartLogger - Initializing main logic for module : #28 of 42 Email (actual: 9)
27 дек. 2022 10:34:39,750  INFO StartLogger - Initializing main logic for module : #29 of 42 Telegram (actual: 33)
27 дек. 2022 10:34:39,750  INFO StartLogger - Initializing main logic for module : #30 of 42 Viber (actual: 37)
27 дек. 2022 10:34:39,750  INFO StartLogger - Initializing main logic for module : #31 of 42 Skype (actual: 38)
27 дек. 2022 10:34:39,750  INFO StartLogger - Initializing main logic for module : #32 of 42 Slack (actual: 39)
27 дек. 2022 10:34:39,845  INFO StartLogger - Initializing main logic for module : #33 of 42 Security (actual: 10)
27 дек. 2022 10:34:39,845  INFO StartLogger - Initializing main logic for module : #34 of 42 Word (actual: 8)
27 дек. 2022 10:34:40,027  INFO StartLogger - Initializing main logic for module : #35 of 42 Service (actual: 11)
27 дек. 2022 10:34:40,156  INFO StartLogger - Initializing main logic for module : #36 of 42 SQLUtils (actual: 22)
27 дек. 2022 10:34:40,156  INFO StartLogger - Initializing main logic for module : #37 of 42 Scheduler (actual: 12)
27 дек. 2022 10:34:40,157  INFO StartLogger - Initializing main logic for module : #38 of 42 Eval (actual: 29)
27 дек. 2022 10:34:40,158  INFO StartLogger - Initializing main logic for module : #39 of 42 Chat (actual: 28)
27 дек. 2022 10:34:40,159  INFO StartLogger - Initializing main logic for module : #40 of 42 Profiler (actual: 26)
27 дек. 2022 10:34:40,238  INFO StartLogger - Initializing main logic for module : #41 of 42 SchedulerDefaultData (actual: 14)
27 дек. 2022 10:34:40,252  INFO StartLogger - Initializing main logic for module : #42 of 42 Backup (actual: 15)
27 дек. 2022 10:34:40,312  INFO StartLogger - Finalizing classes
27 дек. 2022 10:34:40,312  INFO StartLogger - Finalizing groups
27 дек. 2022 10:34:40,312  INFO StartLogger - Checking for duplicate elements
27 дек. 2022 10:34:40,335  INFO StartLogger - Filling implicit cases
27 дек. 2022 10:34:40,335  INFO StartLogger - Finalizing abstract actions
27 дек. 2022 10:34:40,335  INFO StartLogger - Initializing abstract properties
27 дек. 2022 10:34:40,393  INFO StartLogger - Initializing class aggr props
27 дек. 2022 10:34:40,393  INFO StartLogger - Initializing fields for data and materialized properties
27 дек. 2022 10:34:40,393  INFO StartLogger - Checking abstract
27 дек. 2022 10:34:40,404  INFO StartLogger - Looking for recursions in abstract actions / properties
27 дек. 2022 10:34:40,442  INFO StartLogger - Finalizing navigator elements
27 дек. 2022 10:34:40,443  INFO StartLogger - Setup property policy
27 дек. 2022 10:34:40,444  INFO StartLogger - Setup drill-down
27 дек. 2022 10:34:40,444  INFO StartLogger - Setup reset files
27 дек. 2022 10:34:40,446  INFO StartLogger - Initializing reflection events
27 дек. 2022 10:34:40,446  INFO StartLogger - Finalizing tables
27 дек. 2022 10:34:40,446  INFO StartLogger - Initializing indices
27 дек. 2022 10:34:40,543  INFO StartLogger - Setup action policy
27 дек. 2022 10:34:40,543  INFO StartLogger - Showing dependencies
27 дек. 2022 10:34:41,049  INFO StartLogger - Error starting server, server will be stopped.
27 дек. 2022 10:34:41,050  INFO StartLogger - Server is stopping...
27 дек. 2022 10:34:41,050  INFO StartLogger - Logics instance is stopping...
27 дек. 2022 10:34:41,050  INFO StartLogger - Logics instance has stopped...
27 дек. 2022 10:34:41,051  INFO StartLogger - Server has stopped...
27 дек. 2022 10:34:57,174  INFO StartLogger - Server is starting...
27 дек. 2022 10:34:58,285  INFO StartLogger - Logics instance is starting...
27 дек. 2022 10:34:58,337  INFO StartLogger - Initializing BusinessLogics
27 дек. 2022 10:34:58,347  INFO StartLogger - Creating modules
27 дек. 2022 10:34:58,347  INFO StartLogger - Initializing string literals data
27 дек. 2022 10:34:58,347  INFO StartLogger - Initializing localizer
27 дек. 2022 10:34:58,723  INFO StartLogger - Initializing dependencies
27 дек. 2022 10:34:58,891  INFO StartLogger - Initializing modules order
27 дек. 2022 10:34:58,894  INFO StartLogger - Initializing metacodes and classes
27 дек. 2022 10:34:59,367  INFO StartLogger - Initializing object class
27 дек. 2022 10:34:59,371  INFO StartLogger - Initializing tables
27 дек. 2022 10:34:59,459  INFO StartLogger - Initializing class tables
27 дек. 2022 10:34:59,554  INFO StartLogger - Initializing full tables with one key
27 дек. 2022 10:34:59,556  INFO StartLogger - Initializing main logic
27 дек. 2022 10:34:59,566  INFO StartLogger - Initializing main logic for module : #1 of 42 System (actual: 1)
27 дек. 2022 10:35:00,187  INFO StartLogger - Initializing main logic for module : #2 of 42 MasterData (actual: 6)
27 дек. 2022 10:35:00,187  INFO StartLogger - Initializing main logic for module : #5 of 42 Time (actual: 2)
27 дек. 2022 10:35:00,187  INFO StartLogger - Initializing main logic for module : #7 of 42 OpenCV (actual: 40)
27 дек. 2022 10:35:00,187  INFO StartLogger - Initializing main logic for module : #8 of 42 ProcessUtils (actual: 35)
27 дек. 2022 10:35:00,187  INFO StartLogger - Initializing main logic for module : #3 of 42 Sound (actual: 34)
27 дек. 2022 10:35:00,187  INFO StartLogger - Initializing main logic for module : #4 of 42 DefaultData (actual: 13)
27 дек. 2022 10:35:00,187  INFO StartLogger - Initializing main logic for module : #6 of 42 Com (actual: 31)
27 дек. 2022 10:35:00,189  INFO StartLogger - Initializing main logic for module : #9 of 42 Integration (actual: 27)
27 дек. 2022 10:35:00,190  INFO StartLogger - Initializing main logic for module : #10 of 42 HockeyStats (actual: 16)
27 дек. 2022 10:35:00,190  INFO StartLogger - Initializing main logic for module : #11 of 42 Image (actual: 18)
27 дек. 2022 10:35:00,191  INFO StartLogger - Initializing main logic for module : #12 of 42 Printer (actual: 17)
27 дек. 2022 10:35:00,206  INFO StartLogger - Initializing main logic for module : #13 of 42 Numerator (actual: 19)
27 дек. 2022 10:35:00,319  INFO StartLogger - Initializing main logic for module : #14 of 42 Utils (actual: 7)
27 дек. 2022 10:35:00,320  INFO StartLogger - Initializing main logic for module : #15 of 42 Authentication (actual: 3)
27 дек. 2022 10:35:00,407  INFO StartLogger - Initializing main logic for module : #16 of 42 Schedule (actual: 41)
27 дек. 2022 10:35:00,407  INFO StartLogger - Initializing main logic for module : #17 of 42 Hierarchy (actual: 24)
27 дек. 2022 10:35:00,407  INFO StartLogger - Initializing main logic for module : #18 of 42 Excel (actual: 25)
27 дек. 2022 10:35:00,408  INFO StartLogger - Initializing main logic for module : #19 of 42 Fax (actual: 42)
27 дек. 2022 10:35:00,410  INFO StartLogger - Initializing main logic for module : #20 of 42 Geo (actual: 36)
27 дек. 2022 10:35:00,411  INFO StartLogger - Initializing main logic for module : #21 of 42 I18n (actual: 30)
27 дек. 2022 10:35:00,548  INFO StartLogger - Initializing main logic for module : #22 of 42 Document (actual: 20)
27 дек. 2022 10:35:00,549  INFO StartLogger - Initializing main logic for module : #24 of 42 ProcessMonitor (actual: 21)
27 дек. 2022 10:35:00,549  INFO StartLogger - Initializing main logic for module : #25 of 42 Reflection (actual: 4)
27 дек. 2022 10:35:00,549  INFO StartLogger - Initializing main logic for module : #23 of 42 Historizable (actual: 23)
27 дек. 2022 10:35:00,701  INFO StartLogger - Initializing main logic for module : #26 of 42 Email (actual: 9)
27 дек. 2022 10:35:00,701  INFO StartLogger - Initializing main logic for module : #27 of 42 SystemEvents (actual: 5)
27 дек. 2022 10:35:00,701  INFO StartLogger - Initializing main logic for module : #28 of 42 Messenger (actual: 32)
27 дек. 2022 10:35:00,721  INFO StartLogger - Initializing main logic for module : #29 of 42 Telegram (actual: 33)
27 дек. 2022 10:35:00,721  INFO StartLogger - Initializing main logic for module : #30 of 42 Viber (actual: 37)
27 дек. 2022 10:35:00,721  INFO StartLogger - Initializing main logic for module : #32 of 42 Slack (actual: 39)
27 дек. 2022 10:35:00,721  INFO StartLogger - Initializing main logic for module : #31 of 42 Skype (actual: 38)
27 дек. 2022 10:35:00,807  INFO StartLogger - Initializing main logic for module : #33 of 42 Word (actual: 8)
27 дек. 2022 10:35:00,807  INFO StartLogger - Initializing main logic for module : #34 of 42 Security (actual: 10)
27 дек. 2022 10:35:00,955  INFO StartLogger - Initializing main logic for module : #35 of 42 Service (actual: 11)
27 дек. 2022 10:35:01,102  INFO StartLogger - Initializing main logic for module : #36 of 42 Eval (actual: 29)
